"LOAD_BATCH_ID","ROW_ID","ORDER_ID","ORDER_DATE","SHIP_DATE","SHIP_MODE","CUSTOMER_ID","CUSTOMER_NAME","SEGMENT","COUNTRY","CITY","STATE_PROVINCE","POSTAL_CODE","REGION","PRODUCT_ID","CATEGORY","SUB_CATEGORY","PRODUCT_NAME","SALES","QUANTITY","DISCOUNT","PROFIT","RETURNED"
"1","1836","US-2023-109932","2023-12-09","2023-12-11","First Class","VP-21760","Victoria Pisteka","Corporate","United States","Brownsville","Texas","78521","Central","OFF-PA-10001804","Office Supplies","Paper","Xerox 195","10.688","2","0.2","3.7408","No"
"1","1837","US-2023-104976","2023-12-09","2023-12-16","Standard Class","CK-12760","Cyma Kinney","Corporate","United States","San Francisco","California","94122","West","OFF-PA-10003845","Office Supplies","Paper","Xerox 1987","34.68","6","0.0","16.9932","No"
"1","1838","US-2023-109932","2023-12-09","2023-12-11","First Class","VP-21760","Victoria Pisteka","Corporate","United States","Brownsville","Texas","78521","Central","OFF-ST-10000036","Office Supplies","Storage","Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16","237.09600000000003","3","0.2","20.745899999999985","No"
"1","1839","US-2023-101175","2023-12-09","2023-12-14","Standard Class","DM-12955","Dario Medina","Corporate","United States","Mesa","Arizona","85204","West","OFF-ST-10004950","Office Supplies","Storage","Acco Perma 3000 Stacking Storage Drawers","100.704","6","0.2","-1.2588000000000008","No"
"1","1840","US-2023-138128","2023-12-09","2023-12-15","Standard Class","FP-14320","Frank Preis","Consumer","United States","Philadelphia","Pennsylvania","19134","East","TEC-CO-10001766","Technology","Copiers","Canon PC940 Copier","1079.976","4","0.4","125.9971999999999","No"
"1","1841","US-2023-112991","2023-12-10","2023-12-14","Standard Class","SH-19975","Sally Hughsby","Corporate","United States","Caldwell","Idaho","83605","West","FUR-CH-10001708","Furniture","Chairs","Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back","338.352","3","0.2","4.22939999999997","No"
"1","1842","US-2023-148488","2023-12-10","2023-12-15","Standard Class","SM-20005","Sally Matthias","Consumer","United States","New York City","New York","10009","East","OFF-BI-10000315","Office Supplies","Binders","Poly Designer Cover & Back","106.344","7","0.2","37.2204","No"
"1","1843","US-2023-112991","2023-12-10","2023-12-14","Standard Class","SH-19975","Sally Hughsby","Corporate","United States","Caldwell","Idaho","83605","West","OFF-PA-10000019","Office Supplies","Paper","Xerox 1931","25.92","4","0.0","12.4416","No"
"1","1844","US-2023-112991","2023-12-10","2023-12-14","Standard Class","SH-19975","Sally Hughsby","Corporate","United States","Caldwell","Idaho","83605","West","OFF-PA-10002222","Office Supplies","Paper","Xerox Color Copier Paper, 11"" x 17"", Ream","91.36","4","0.0","42.0256","No"
"1","1845","US-2023-148488","2023-12-10","2023-12-15","Standard Class","SM-20005","Sally Matthias","Consumer","United States","New York City","New York","10009","East","OFF-PA-10004470","Office Supplies","Paper","Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages","11.36","2","0.0","5.225599999999999","No"
"1","1846","US-2023-168494","2023-12-12","2023-12-14","Second Class","NP-18700","Nora Preis","Consumer","United States","Fresno","California","93727","West","FUR-BO-10004467","Furniture","Bookcases","Bestar Classic Bookcase","254.9745","3","0.15","11.998799999999989","No"
"1","1847","US-2023-113320","2023-12-12","2023-12-15","Second Class","LH-17155","Logan Haushalter","Consumer","United States","Oakland","California","94601","West","FUR-FU-10001706","Furniture","Furnishings","Longer-Life Soft White Bulbs","9.24","3","0.0","4.4352","No"
"1","1848","US-2023-141607","2023-12-12","2023-12-17","Standard Class","WB-21850","William Brown","Consumer","United States","Concord","California","94521","West","FUR-FU-10003975","Furniture","Furnishings","Eldon Advantage Chair Mats for Low to Medium Pile Carpets","43.31","1","0.0","4.330999999999996","No"
"1","1849","US-2023-113320","2023-12-12","2023-12-15","Second Class","LH-17155","Logan Haushalter","Consumer","United States","Oakland","California","94601","West","FUR-FU-10004270","Furniture","Furnishings","Eldon Image Series Desk Accessories, Burgundy","12.54","3","0.0","4.5144","No"
"1","1850","US-2023-168494","2023-12-12","2023-12-14","Second Class","NP-18700","Nora Preis","Consumer","United States","Fresno","California","93727","West","FUR-TA-10003473","Furniture","Tables","Bretford Rectangular Conference Table Tops","3610.848","12","0.2","135.4068000000002","No"
"1","1851","US-2023-168494","2023-12-12","2023-12-14","Second Class","NP-18700","Nora Preis","Consumer","United States","Fresno","California","93727","West","FUR-TA-10004619","Furniture","Tables","Hon Non-Folding Utility Tables","764.6880000000001","6","0.2","95.5859999999999","No"
"1","1852","US-2023-122959","2023-12-12","2023-12-12","Same Day","CY-12745","Craig Yedwab","Corporate","United States","San Antonio","Texas","78207","Central","OFF-BI-10003650","Office Supplies","Binders","GBC DocuBind 300 Electric Binding Machine","210.39199999999997","2","0.8","-336.62720000000013","No"
"1","1853","US-2023-107573","2023-12-12","2023-12-17","Standard Class","PB-19150","Philip Brown","Consumer","United States","Miami","Florida","33178","South","OFF-EN-10001099","Office Supplies","Envelopes","Staple envelope","23.472","3","0.2","7.628399999999997","No"
"1","1854","US-2023-113320","2023-12-12","2023-12-15","Second Class","LH-17155","Logan Haushalter","Consumer","United States","Oakland","California","94601","West","OFF-ST-10000617","Office Supplies","Storage","Woodgrain Magazine Files by Perma","8.94","3","0.0","0.625799999999999","No"
"1","1855","US-2023-124079","2023-12-13","2023-12-17","Standard Class","RF-19345","Randy Ferguson","Corporate","United States","Phoenix","Arizona","85023","West","FUR-FU-10002553","Furniture","Furnishings","Electrix Incandescent Magnifying Lamp, Black","87.96000000000001","3","0.2","7.696500000000004","No"
"1","1856","US-2023-102631","2023-12-13","2023-12-17","Standard Class","EB-13840","Ellis Ballard","Corporate","United States","Chicago","Illinois","60623","Central","FUR-FU-10003930","Furniture","Furnishings","Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock","94.428","3","0.6","-42.49259999999998","No"
"1","1857","US-2023-124079","2023-12-13","2023-12-17","Standard Class","RF-19345","Randy Ferguson","Corporate","United States","Phoenix","Arizona","85023","West","OFF-BI-10002103","Office Supplies","Binders","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","5.214","2","0.7","-4.171199999999999","No"
"1","1858","US-2023-129819","2023-12-13","2023-12-15","Second Class","KC-16675","Kimberly Carter","Corporate","United States","Henderson","Kentucky","42420","South","OFF-BI-10004970","Office Supplies","Binders","ACCOHIDE 3-Ring Binder, Blue, 1""","12.39","3","0.0","5.8233","No"
"1","1859","US-2023-113579","2023-12-13","2023-12-15","Second Class","KD-16345","Katherine Ducich","Consumer","United States","Los Angeles","California","90049","West","OFF-PA-10001457","Office Supplies","Paper","White GlueTop Scratch Pads","90.24","6","0.0","41.51039999999999","No"
"1","1860","US-2023-154186","2023-12-13","2023-12-15","Second Class","RA-19285","Ralph Arnett","Consumer","United States","Houston","Texas","77070","Central","OFF-SU-10001574","Office Supplies","Supplies","Acme Value Line Scissors","2.92","1","0.2","0.3649999999999997","No"
"1","1861","US-2023-116568","2023-12-14","2023-12-20","Standard Class","BM-11785","Bryan Mills","Consumer","United States","Deltona","Florida","32725","South","FUR-CH-10002439","Furniture","Chairs","Iceberg Nesting Folding Chair, 19w x 6d x 43h","186.304","4","0.2","13.9728","No"
"1","1862","US-2023-123519","2023-12-14","2023-12-21","Standard Class","SS-20875","Sung Shariari","Consumer","United States","Marion","Ohio","43302","East","FUR-TA-10002645","Furniture","Tables","Hon Rectangular Conference Tables","136.53","1","0.4","-52.33650000000003","No"
"1","1863","US-2023-123519","2023-12-14","2023-12-21","Standard Class","SS-20875","Sung Shariari","Consumer","United States","Marion","Ohio","43302","East","OFF-AR-10003829","Office Supplies","Art","Newell 35","2.624","1","0.2","0.2951999999999996","No"
"1","1864","US-2023-148950","2023-12-14","2023-12-19","Standard Class","JD-16015","Joy Daniels","Consumer","United States","Chicago","Illinois","60610","Central","OFF-BI-10001249","Office Supplies","Binders","Avery Heavy-Duty EZD View Binder with Locking Rings","5.103999999999999","4","0.8","-8.676800000000002","Yes"
"1","1865","US-2023-130575","2023-12-14","2023-12-16","First Class","CS-11845","Cari Sayre","Corporate","United States","Chicago","Illinois","60623","Central","OFF-BI-10002353","Office Supplies","Binders","GBC VeloBind Cover Sets","9.263999999999998","3","0.8","-13.895999999999995","No"
"1","1866","US-2023-148950","2023-12-14","2023-12-19","Standard Class","JD-16015","Joy Daniels","Consumer","United States","Chicago","Illinois","60610","Central","OFF-FA-10003059","Office Supplies","Fasteners","Assorted Color Push Pins","2.8960000000000004","2","0.2","0.4705999999999998","Yes"
"1","1867","US-2023-148950","2023-12-14","2023-12-19","Standard Class","JD-16015","Joy Daniels","Consumer","United States","Chicago","Illinois","60610","Central","TEC-AC-10002718","Technology","Accessories","Belkin Standard 104 key USB Keyboard","35.016000000000005","3","0.2","-2.188500000000003","Yes"
"1","1868","US-2023-123519","2023-12-14","2023-12-21","Standard Class","SS-20875","Sung Shariari","Consumer","United States","Marion","Ohio","43302","East","TEC-AC-10003033","Technology","Accessories","Plantronics CS510 - Over-the-Head monaural Wireless Headset System","263.96","1","0.2","42.893499999999975","No"
"1","1869","US-2023-145541","2023-12-14","2023-12-21","Standard Class","TB-21400","Tom Boeckenhauer","Consumer","United States","New York City","New York","10024","East","TEC-MA-10001127","Technology","Machines","HP Designjet T520 Inkjet Large Format Printer - 24"" Color","6999.96","4","0.0","2239.9871999999996","No"
"1","1870","CA-2023-151799","2023-12-14","2023-12-18","Standard Class","BF-11170","Ben Ferrer","Home Office","Canada","Toronto","Ontario","M3C","East","FUR-TA-10003473","Furniture","Tables","Bretford Rectangular Conference Table Tops","526.58","2","0.3","-52.66","No"
"1","1871","CA-2023-151799","2023-12-14","2023-12-18","Standard Class","BF-11170","Ben Ferrer","Home Office","Canada","Toronto","Ontario","M3C","East","OFF-FA-10001332","Office Supplies","Fasteners","Acco Banker's Clasps, 5 3/4""-Long","17.28","6","0.0","8.12","No"
"1","1872","CA-2023-151799","2023-12-14","2023-12-18","Standard Class","BF-11170","Ben Ferrer","Home Office","Canada","Toronto","Ontario","M3C","East","OFF-ST-10002790","Office Supplies","Storage","Safco Industrial Shelving","73.85","1","0.0","2.22","No"
"1","1873","CA-2023-151799","2023-12-14","2023-12-18","Standard Class","BF-11170","Ben Ferrer","Home Office","Canada","Toronto","Ontario","M3C","East","OFF-SU-10001664","Office Supplies","Supplies","Acme Office Executive Series Stainless Steel Trimmers","25.71","3","0.0","6.68","No"
"1","1874","CA-2023-151799","2023-12-14","2023-12-18","Standard Class","BF-11170","Ben Ferrer","Home Office","Canada","Toronto","Ontario","M3C","East","TEC-CO-10002313","Technology","Copiers","Canon PC1080F Personal Copier","1199.98","2","0.0","467.99","No"
"1","1875","US-2023-129938","2023-12-15","2023-12-17","Second Class","EB-13705","Ed Braxton","Corporate","United States","Philadelphia","Pennsylvania","19140","East","FUR-CH-10003774","Furniture","Chairs","Global Wood Trimmed Manager's Task Chair, Khaki","445.802","7","0.3","-108.2662","No"
"1","1876","US-2023-101602","2023-12-15","2023-12-18","First Class","MC-18100","Mick Crebagga","Consumer","United States","El Paso","Texas","79907","Central","FUR-CH-10004675","Furniture","Chairs","Lifetime Advantage Folding Chairs, 4/Carton","763.28","5","0.3","-21.807999999999993","No"
"1","1877","US-2023-119466","2023-12-15","2023-12-21","Standard Class","SP-20860","Sung Pak","Corporate","United States","Chicago","Illinois","60623","Central","FUR-FU-10001546","Furniture","Furnishings","Dana Swing-Arm Lamps","8.544","2","0.6","-7.475999999999999","No"
"1","1878","US-2023-116673","2023-12-15","2023-12-19","Second Class","JO-15280","Jas O'Carroll","Consumer","United States","San Diego","California","92037","West","FUR-FU-10003829","Furniture","Furnishings","Stackable Trays","6.16","2","0.0","1.9711999999999996","No"
"1","1879","US-2023-101602","2023-12-15","2023-12-18","First Class","MC-18100","Mick Crebagga","Consumer","United States","El Paso","Texas","79907","Central","TEC-PH-10000169","Technology","Phones","ARKON Windshield Dashboard Air Vent Car Mount Holder","40.68","3","0.2","-9.153000000000004","No"
"1","1880","US-2023-153913","2023-12-16","2023-12-20","Second Class","KB-16585","Ken Black","Corporate","United States","Hialeah","Florida","33012","South","FUR-CH-10000988","Furniture","Chairs","Hon Olson Stacker Stools","1013.832","9","0.2","101.3832","No"
"1","1881","US-2023-124247","2023-12-16","2023-12-21","Standard Class","SH-20635","Stefanie Holloman","Corporate","United States","Sacramento","California","95823","West","FUR-CH-10001854","Furniture","Chairs","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat","1403.9200000000003","5","0.2","70.19600000000003","No"
"1","1882","US-2023-136399","2023-12-16","2023-12-17","First Class","CC-12100","Chad Cunningham","Home Office","United States","Los Angeles","California","90049","West","FUR-CH-10002602","Furniture","Chairs","DMI Arturo Collection Mission-style Design Wood Chair","241.568","2","0.2","18.11760000000001","No"
"1","1883","US-2023-113257","2023-12-16","2023-12-18","Second Class","SC-20305","Sean Christensen","Consumer","United States","Beaumont","Texas","77705","Central","FUR-FU-10001706","Furniture","Furnishings","Longer-Life Soft White Bulbs","8.624000000000002","7","0.6","-2.587200000000001","No"
"1","1884","US-2023-108273","2023-12-16","2023-12-21","Standard Class","EJ-13720","Ed Jacobs","Consumer","United States","Huntsville","Texas","77340","Central","FUR-FU-10002116","Furniture","Furnishings","Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats","56.568","2","0.6","-74.9526","No"
"1","1885","US-2023-100706","2023-12-16","2023-12-18","Second Class","LE-16810","Laurel Elliston","Consumer","United States","Springfield","Virginia","22153","South","FUR-FU-10002268","Furniture","Furnishings","Ultra Door Push Plate","29.46","6","0.0","9.721799999999998","No"
"1","1886","US-2023-136399","2023-12-16","2023-12-17","First Class","CC-12100","Chad Cunningham","Home Office","United States","Los Angeles","California","90049","West","FUR-FU-10004090","Furniture","Furnishings","Executive Impressions 14"" Contract Wall Clock","44.46","2","0.0","14.671799999999998","No"
"1","1887","US-2023-112718","2023-12-16","2023-12-21","Standard Class","KN-16450","Kean Nguyen","Corporate","United States","Jacksonville","Florida","32216","South","OFF-BI-10000591","Office Supplies","Binders","Avery Binder Labels","1.1670000000000005","1","0.7","-0.8557999999999999","No"
"1","1888","US-2023-153913","2023-12-16","2023-12-20","Second Class","KB-16585","Ken Black","Corporate","United States","Hialeah","Florida","33012","South","OFF-FA-10000490","Office Supplies","Fasteners","OIC Binder Clips, Mini, 1/4"" Capacity, Black","1.984","2","0.2","0.6696","No"
"1","1889","US-2023-108273","2023-12-16","2023-12-21","Standard Class","EJ-13720","Ed Jacobs","Consumer","United States","Huntsville","Texas","77340","Central","OFF-PA-10000029","Office Supplies","Paper","Xerox 224","36.28800000000001","7","0.2","12.7008","No"
"1","1890","US-2023-151379","2023-12-16","2023-12-20","Standard Class","SC-20695","Steve Chapman","Corporate","United States","Detroit","Michigan","48227","Central","OFF-PA-10000595","Office Supplies","Paper","Xerox 1929","114.2","5","0.0","52.532","No"
"1","1891","US-2023-136399","2023-12-16","2023-12-17","First Class","CC-12100","Chad Cunningham","Home Office","United States","Los Angeles","California","90049","West","TEC-AC-10001142","Technology","Accessories","First Data FD10 PIN Pad","395.0","5","0.0","39.49999999999996","No"
"1","1892","US-2023-100706","2023-12-16","2023-12-18","Second Class","LE-16810","Laurel Elliston","Consumer","United States","Springfield","Virginia","22153","South","TEC-AC-10001314","Technology","Accessories","Case Logic 2.4GHz Wireless Keyboard","99.98","2","0.0","7.998399999999989","No"
"1","1893","US-2023-113257","2023-12-16","2023-12-18","Second Class","SC-20305","Sean Christensen","Consumer","United States","Beaumont","Texas","77705","Central","TEC-AC-10004171","Technology","Accessories","Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset","319.968","4","0.2","95.9904","No"
"1","1894","US-2023-136399","2023-12-16","2023-12-17","First Class","CC-12100","Chad Cunningham","Home Office","United States","Los Angeles","California","90049","West","TEC-PH-10004977","Technology","Phones","GE 30524EE4","627.1680000000001","4","0.2","70.55639999999994","No"
"1","1895","US-2023-123925","2023-12-17","2023-12-19","Second Class","RF-19840","Roy Französisch","Consumer","United States","Columbus","Georgia","31907","South","OFF-AR-10002952","Office Supplies","Art","Stanley Contemporary Battery Pencil Sharpeners","40.05","3","0.0","11.214","No"
"1","1896","US-2023-139633","2023-12-17","2023-12-24","Standard Class","EC-14050","Erin Creighton","Consumer","United States","Columbus","Ohio","43229","East","OFF-BI-10002954","Office Supplies","Binders","Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders","5.484000000000001","4","0.7","-4.021599999999999","No"
"1","1897","US-2023-120768","2023-12-19","2023-12-21","Second Class","IM-15070","Irene Maddox","Consumer","United States","Florence","Alabama","35630","South","FUR-CH-10000513","Furniture","Chairs","High-Back Leather Manager's Chair","1819.86","14","0.0","163.78740000000002","No"
"1","1898","US-2023-150574","2023-12-19","2023-12-25","Standard Class","MK-18160","Mike Kennedy","Consumer","United States","Jacksonville","Florida","32216","South","OFF-BI-10000773","Office Supplies","Binders","Insertable Tab Post Binder Dividers","4.812","2","0.7","-3.6892","Yes"
"1","1899","US-2023-120768","2023-12-19","2023-12-21","Second Class","IM-15070","Irene Maddox","Consumer","United States","Florence","Alabama","35630","South","OFF-BI-10001191","Office Supplies","Binders","Canvas Sectional Post Binders","152.76","6","0.0","74.8524","No"
"1","1900","US-2023-162992","2023-12-19","2023-12-21","First Class","BP-11095","Bart Pistole","Corporate","United States","Los Angeles","California","90008","West","OFF-FA-10004248","Office Supplies","Fasteners","Advantus T-Pin Paper Clips","22.549999999999997","5","0.0","8.794500000000001","No"
"1","1901","US-2023-162992","2023-12-19","2023-12-21","First Class","BP-11095","Bart Pistole","Corporate","United States","Los Angeles","California","90008","West","OFF-LA-10001934","Office Supplies","Labels","Avery 516","14.62","2","0.0","6.8713999999999995","No"
"1","1902","US-2023-169446","2023-12-19","2023-12-25","Standard Class","SG-20605","Speros Goranitis","Consumer","United States","Chicago","Illinois","60623","Central","OFF-PA-10000295","Office Supplies","Paper","Xerox 229","15.552000000000003","3","0.2","5.4432","No"
"1","1903","US-2023-169446","2023-12-19","2023-12-25","Standard Class","SG-20605","Speros Goranitis","Consumer","United States","Chicago","Illinois","60623","Central","OFF-ST-10000419","Office Supplies","Storage","Rogers Jumbo File, Granite","32.592","3","0.2","-7.740600000000001","No"
"1","1904","US-2023-120768","2023-12-19","2023-12-21","Second Class","IM-15070","Irene Maddox","Consumer","United States","Florence","Alabama","35630","South","OFF-SU-10004115","Office Supplies","Supplies","Acme Stainless Steel Office Snips","7.27","1","0.0","1.9629000000000003","No"
"1","1905","US-2023-150574","2023-12-19","2023-12-25","Standard Class","MK-18160","Mike Kennedy","Consumer","United States","Jacksonville","Florida","32216","South","TEC-AC-10002600","Technology","Accessories","Belkin QODE FastFit Bluetooth Keyboard","247.8","5","0.2","-18.584999999999994","Yes"
"1","1906","US-2023-162992","2023-12-19","2023-12-21","First Class","BP-11095","Bart Pistole","Corporate","United States","Los Angeles","California","90008","West","TEC-PH-10001944","Technology","Phones","Wi-Ex zBoost YX540 Cellular Phone Signal Booster","583.8","5","0.2","72.97499999999991","No"
"1","1907","US-2023-162992","2023-12-19","2023-12-21","First Class","BP-11095","Bart Pistole","Corporate","United States","Los Angeles","California","90008","West","TEC-PH-10002085","Technology","Phones","Clarity 53712","211.168","4","0.2","15.837600000000007","No"
"1","1908","US-2023-169446","2023-12-19","2023-12-25","Standard Class","SG-20605","Speros Goranitis","Consumer","United States","Chicago","Illinois","60623","Central","TEC-PH-10002817","Technology","Phones","RCA ViSYS 25425RE1 Corded phone","323.97600000000006","3","0.2","36.44729999999997","No"
"1","1909","US-2023-134551","2023-12-20","2023-12-25","Standard Class","TS-21505","Tony Sayre","Consumer","United States","Columbia","Tennessee","38401","South","FUR-CH-10004287","Furniture","Chairs","SAFCO Arco Folding Chair","662.88","3","0.2","74.57399999999996","No"
"1","1910","US-2023-138681","2023-12-20","2023-12-22","First Class","CT-11995","Carol Triggs","Consumer","United States","Tucson","Arizona","85705","West","FUR-CH-10004860","Furniture","Chairs","Global Low Back Tilter Chair","242.35200000000003","3","0.2","-42.411600000000035","No"
"1","1911","US-2023-163412","2023-12-20","2023-12-23","Second Class","SM-20950","Suzanne McNair","Corporate","United States","New York City","New York","10035","East","FUR-CH-10004875","Furniture","Chairs","Harbour Creations 67200 Series Stacking Chairs","192.18600000000004","3","0.1","36.3018","No"
"1","1912","US-2023-138681","2023-12-20","2023-12-22","First Class","CT-11995","Carol Triggs","Consumer","United States","Tucson","Arizona","85705","West","FUR-FU-10001876","Furniture","Furnishings","Computer Room Manger, 14""","51.968","2","0.2","10.393599999999998","No"
"1","1913","US-2023-160157","2023-12-20","2023-12-27","Standard Class","MH-17455","Mark Hamilton","Consumer","United States","Hamilton","Ohio","45011","East","FUR-FU-10003773","Furniture","Furnishings","Eldon Cleatmat Plus Chair Mats for High Pile Carpets","190.848","3","0.2","-21.470400000000023","No"
"1","1914","US-2023-136567","2023-12-20","2023-12-21","First Class","PS-19045","Penelope Sewall","Home Office","United States","Harrisonburg","Virginia","22801","South","FUR-TA-10000617","Furniture","Tables","Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal","455.1","2","0.0","100.122","No"
"1","1915","US-2023-136567","2023-12-20","2023-12-21","First Class","PS-19045","Penelope Sewall","Home Office","United States","Harrisonburg","Virginia","22801","South","FUR-TA-10001932","Furniture","Tables","Chromcraft 48"" x 96"" Racetrack Double Pedestal Table","2244.48","7","0.0","493.78559999999993","No"
"1","1916","US-2023-120852","2023-12-20","2023-12-25","Standard Class","WB-21850","William Brown","Consumer","United States","Grand Prairie","Texas","75051","Central","OFF-AP-10001563","Office Supplies","Appliances","Belkin Premiere Surge Master II 8-outlet surge protector","19.431999999999995","2","0.8","-49.55160000000002","No"
"1","1917","US-2023-134551","2023-12-20","2023-12-25","Standard Class","TS-21505","Tony Sayre","Consumer","United States","Columbia","Tennessee","38401","South","OFF-AP-10004868","Office Supplies","Appliances","Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags","43.512","7","0.2","3.8073000000000015","No"
"1","1918","US-2023-156594","2023-12-20","2023-12-23","Second Class","MC-17845","Michael Chen","Consumer","United States","Los Angeles","California","90008","West","OFF-AR-10001725","Office Supplies","Art","Boston Home & Office Model 2000 Electric Pencil Sharpeners","47.3","2","0.0","12.298000000000002","No"
"1","1919","US-2023-156594","2023-12-20","2023-12-23","Second Class","MC-17845","Michael Chen","Consumer","United States","Los Angeles","California","90008","West","OFF-AR-10004269","Office Supplies","Art","Newell 31","4.13","1","0.0","1.1564","No"
"1","1920","US-2023-156594","2023-12-20","2023-12-23","Second Class","MC-17845","Michael Chen","Consumer","United States","Los Angeles","California","90008","West","OFF-BI-10003007","Office Supplies","Binders","Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""","155.12","5","0.2","50.41399999999999","No"
"1","1921","US-2023-136567","2023-12-20","2023-12-21","First Class","PS-19045","Penelope Sewall","Home Office","United States","Harrisonburg","Virginia","22801","South","OFF-BI-10003982","Office Supplies","Binders","Wilson Jones Century Plastic Molded Ring Binders","62.31","3","0.0","29.2857","No"
"1","1922","US-2023-103100","2023-12-20","2023-12-23","First Class","AB-10105","Adrian Barton","Consumer","United States","Indianapolis","Indiana","46203","Central","OFF-BI-10004600","Office Supplies","Binders","Ibico Ibimaster 300 Manual Binding System","1103.97","3","0.0","496.78649999999993","No"
"1","1923","US-2023-156594","2023-12-20","2023-12-23","Second Class","MC-17845","Michael Chen","Consumer","United States","Los Angeles","California","90008","West","OFF-BI-10004632","Office Supplies","Binders","Ibico Hi-Tech Manual Binding System","487.984","2","0.2","152.49499999999998","No"
"1","1924","US-2023-109036","2023-12-20","2023-12-25","Standard Class","KH-16510","Keith Herrera","Consumer","United States","Seattle","Washington","98103","West","OFF-LA-10002043","Office Supplies","Labels","Avery 489","31.049999999999997","3","0.0","14.904","No"
"1","1925","US-2023-103100","2023-12-20","2023-12-23","First Class","AB-10105","Adrian Barton","Consumer","United States","Indianapolis","Indiana","46203","Central","OFF-LA-10003720","Office Supplies","Labels","Avery 487","3.69","1","0.0","1.7343","No"
"1","1926","US-2023-138681","2023-12-20","2023-12-22","First Class","CT-11995","Carol Triggs","Consumer","United States","Tucson","Arizona","85705","West","OFF-PA-10000357","Office Supplies","Paper","Xerox 1888","221.92","5","0.2","77.67199999999998","No"
"1","1927","US-2023-134551","2023-12-20","2023-12-25","Standard Class","TS-21505","Tony Sayre","Consumer","United States","Columbia","Tennessee","38401","South","OFF-PA-10002689","Office Supplies","Paper","Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)","25.920000000000005","5","0.2","9.072","No"
"1","1928","US-2023-138681","2023-12-20","2023-12-22","First Class","CT-11995","Carol Triggs","Consumer","United States","Tucson","Arizona","85705","West","OFF-PA-10003270","Office Supplies","Paper","Xerox 1954","8.448","2","0.2","2.6399999999999997","No"
"1","1929","US-2023-136567","2023-12-20","2023-12-21","First Class","PS-19045","Penelope Sewall","Home Office","United States","Harrisonburg","Virginia","22801","South","OFF-ST-10004337","Office Supplies","Storage","SAFCO Commercial Wire Shelving, 72h","122.48","2","0.0","0.0","No"
"1","1930","US-2023-140816","2023-12-20","2023-12-20","Same Day","TC-21295","Toby Carlisle","Consumer","United States","Thornton","Colorado","80229","West","TEC-AC-10001539","Technology","Accessories","Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology","447.944","7","0.2","89.58879999999999","Yes"
"1","1931","US-2023-138681","2023-12-20","2023-12-22","First Class","CT-11995","Carol Triggs","Consumer","United States","Tucson","Arizona","85705","West","TEC-AC-10003628","Technology","Accessories","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","71.976","3","0.2","21.59280000000001","No"
"1","1932","US-2023-120852","2023-12-20","2023-12-25","Standard Class","WB-21850","William Brown","Consumer","United States","Grand Prairie","Texas","75051","Central","TEC-AC-10004510","Technology","Accessories","Logitech Desktop MK120 Mouse and keyboard Combo","65.44","5","0.2","-8.180000000000003","No"
"1","1933","CA-2023-126634","2023-12-20","2023-12-22","Second Class","AB-10165","Alan Barnes","Consumer","Canada","Vancouver","British Columbia","V5K","West","FUR-FU-10004973","Furniture","Furnishings","Flat Face Poster Frame","94.2","5","0.0","39.56","No"
"1","1934","US-2023-154893","2023-12-21","2023-12-27","Standard Class","GM-14440","Gary McGarr","Consumer","United States","San Diego","California","92024","West","FUR-CH-10000595","Furniture","Chairs","Safco Contoured Stacking Chairs","572.1600000000001","3","0.2","35.75999999999996","No"
"1","1935","US-2023-154893","2023-12-21","2023-12-27","Standard Class","GM-14440","Gary McGarr","Consumer","United States","San Diego","California","92024","West","FUR-CH-10004287","Furniture","Chairs","SAFCO Arco Folding Chair","1325.76","6","0.2","149.1479999999999","No"
"1","1936","US-2023-134621","2023-12-21","2023-12-28","Standard Class","DP-13390","Dennis Pardue","Home Office","United States","Columbia","Tennessee","38401","South","OFF-BI-10000977","Office Supplies","Binders","Ibico Plastic Spiral Binding Combs","18.24","2","0.7","-14.592","No"
"1","1937","US-2023-109127","2023-12-21","2023-12-25","Standard Class","JC-15775","John Castell","Consumer","United States","Newark","Delaware","19711","East","OFF-LA-10004409","Office Supplies","Labels","Avery 492","17.28","6","0.0","7.9487999999999985","No"
"1","1938","US-2023-133543","2023-12-22","2023-12-26","Standard Class","KM-16660","Khloe Miller","Consumer","United States","San Jose","California","95123","West","OFF-AR-10003394","Office Supplies","Art","Newell 332","11.76","4","0.0","3.1752","No"
